DK	9541	Suldrup	Region Nordjylland	1081	Rebild Kommune	840			56.8488	9.7006	4
DK	9560	Hadsund	Region Nordjylland	1081	Rebild Kommune	840			56.7148	10.1168	4
DK	9574	Bælum	Region Nordjylland	1081	Rebild Kommune	840			56.83	10.1198	4
DK	9575	Terndrup	Region Nordjylland	1081	Rebild Kommune	840			56.8139	10.0615	4
DK	9600	Aars	Region Nordjylland	1081	Rebild Kommune	840			56.804	9.5144	4
DK	9610	Nørager	Region Nordjylland	1081	Rebild Kommune	840			56.7262	9.5971	4
DK	9620	Aalestrup	Region Nordjylland	1081	Rebild Kommune	840			56.6947	9.4934	4
DK	8970	Havndal	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.6525	10.1967	4
DK	8990	Fårup	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.3667	10.2494	4
DK	9500	Hobro	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.6431	9.7903	4
DK	9510	Arden	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.769	9.8618	4
DK	9550	Mariager	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.6499	9.9751	4
DK	9560	Hadsund	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.7148	10.1168	4
DK	9620	Aalestrup	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.6947	9.4934	4
DK	9632	Møldrup	Region Nordjylland	1081	Mariagerfjord Kommune	846			56.6167	9.5011	4
DK	9381	Sulsted	Region Nordjylland	1081	Jammerbugt Kommune	849			57.1634	9.9567	4
DK	9382	Tylstrup	Region Nordjylland	1081	Jammerbugt Kommune	849			57.1947	9.9531	4
DK	9430	Vadum	Region Nordjylland	1081	Jammerbugt Kommune	849			57.1179	9.857	4
DK	9440	Aabybro	Region Nordjylland	1081	Jammerbugt Kommune	849			57.1584	9.7367	4
DK	9460	Brovst	Region Nordjylland	1081	Jammerbugt Kommune	849			57.0956	9.528	4
DK	9480	Løkken	Region Nordjylland	1081	Jammerbugt Kommune	849			57.3705	9.7147	4
DK	9490	Pandrup	Region Nordjylland	1081	Jammerbugt Kommune	849			57.2215	9.6757	4
DK	9492	Blokhus	Region Nordjylland	1081	Jammerbugt Kommune	849			57.248	9.5897	4
DK	9493	Saltum	Region Nordjylland	1081	Jammerbugt Kommune	849			57.2719	9.698	4
DK	9670	Løgstør	Region Nordjylland	1081	Jammerbugt Kommune	849			56.9625	9.2583	4
DK	9690	Fjerritslev	Region Nordjylland	1081	Jammerbugt Kommune	849			57.0813	9.2664	4
DK	9700	Brønderslev	Region Nordjylland	1081	Jammerbugt Kommune	849			57.2702	9.941	4
DK	9000	Aalborg	Region Nordjylland	1081	Aalborg Kommune	851			57.048	9.9187	4
DK	9200	Aalborg SV	Region Nordjylland	1081	Aalborg Kommune	851			56.9733	9.9233	1
DK	9210	Aalborg SØ	Region Nordjylland	1081	Aalborg Kommune	851			56.9733	9.9233	1
DK	9220	Aalborg Øst	Region Nordjylland	1081	Aalborg Kommune	851			56.9733	9.9233	1
DK	9230	Svenstrup J	Region Nordjylland	1081	Aalborg Kommune	851			56.9733	9.9233	1
DK	9240	Nibe	Region Nordjylland	1081	Aalborg Kommune	851			56.9815	9.6392	4
DK	9260	Gistrup	Region Nordjylland	1081	Aalborg Kommune	851			56.9943	9.9909	4
DK	9270	Klarup	Region Nordjylland	1081	Aalborg Kommune	851			57.0119	10.0562	4
DK	9280	Storvorde	Region Nordjylland	1081	Aalborg Kommune	851			57.0039	10.1013	4
DK	9293	Kongerslev	Region Nordjylland	1081	Aalborg Kommune	851			56.9056	10.1267	4
DK	9310	Vodskov	Region Nordjylland	1081	Aalborg Kommune	851			57.1085	10.0222	4
DK	9320	Hjallerup	Region Nordjylland	1081	Aalborg Kommune	851			57.1647	10.1457	4
DK	9362	Gandrup	Region Nordjylland	1081	Aalborg Kommune	851			57.0574	10.1814	4
DK	9370	Hals	Region Nordjylland	1081	Aalborg Kommune	851			56.9961	10.3081	4
DK	9380	Vestbjerg	Region Nordjylland	1081	Aalborg Kommune	851			57.1317	9.9594	4
DK	9381	Sulsted	Region Nordjylland	1081	Aalborg Kommune	851			57.1634	9.9567	4
DK	9382	Tylstrup	Region Nordjylland	1081	Aalborg Kommune	851			57.1947	9.9531	4
DK	9400	Nørresundby	Region Nordjylland	1081	Aalborg Kommune	851			57.0483	9.9352	4
DK	9430	Vadum	Region Nordjylland	1081	Aalborg Kommune	851			57.1179	9.857	4
DK	9440	Aabybro	Region Nordjylland	1081	Aalborg Kommune	851			57.1584	9.7367	4
DK	9530	Støvring	Region Nordjylland	1081	Aalborg Kommune	851			56.8854	9.8384	4
DK	9480	Løkken	Region Nordjylland	1081	Hjørring Kommune	860			57.3705	9.7147	4
DK	9740	Jerslev J	Region Nordjylland	1081	Hjørring Kommune	860			57.323	10.0722	1
DK	9750	Østervrå	Region Nordjylland	1081	Hjørring Kommune	860			57.3417	10.2401	4
DK	9760	Vrå	Region Nordjylland	1081	Hjørring Kommune	860			57.3476	9.9515	4
DK	9800	Hjørring	Region Nordjylland	1081	Hjørring Kommune	860			57.4642	9.9823	4
